File below(listA) below(listI) below(treeA) below(treeI) below(regexA) below(regexI) below(treeOA) below(treeOI) below(regexOA) below(regexOI) above(listA) above(listI) above(treeA) above(treeI) above(regexA) above(regexI) above(treeOA) above(treeOI) above(regexOA) above(regexOI)
set_8_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_8_sites_30_iterations_1000_result.csv 0 0 0 975 0 0 0 0 0 970 1000 1000 1000 4 1000 1000 1000 32 1000 30
set_8_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_8_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_8_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_9_sites_1_iterations_10_result.csv 10 10 10 5 10 10 10 6 10 10 0 0 0 5 0 0 0 4 0 0
set_9_sites_1_iterations_100_result.csv 100 100 100 61 100 100 100 63 100 100 0 0 0 39 0 0 0 37 0 0
set_9_sites_1_iterations_1000_result.csv 1000 1000 1000 706 1000 1000 1000 699 1000 1000 0 0 0 294 0 0 0 301 0 0
set_9_sites_2_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 1 0 0 0 0 0 0
set_9_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_9_sites_2_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_9_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_9_sites_3_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_9_sites_3_iterations_1000_result.csv 0 0 999 1000 0 0 0 0 0 0 1000 1000 1 0 1000 1000 1000 5 1000 1000
set_9_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 2 10 10 10 2 10 10
set_9_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 16 100 100 100 12 100 100
set_9_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 146 1000 1000 1000 1 1000 1000
set_9_sites_10_iterations_10_result.csv 0 0 0 10 0 0 0 0 0 0 10 10 10 0 10 10 10 10 10 10
set_9_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_9_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 5 1000 1000
set_9_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_9_sites_20_iterations_100_result.csv 0 0 0 100 0 0 0 0 0 0 100 100 100 0 100 100 100 0 100 100
set_9_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 966 1000 1000
set_9_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_9_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_9_sites_30_iterations_1000_result.csv 0 0 0 974 0 0 0 0 0 0 1000 1000 1000 6 1000 1000 1000 1000 1000 1000
set_9_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_9_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_9_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_10_sites_1_iterations_10_result.csv 10 10 10 7 10 10 10 7 10 10 0 0 0 1 0 0 0 0 0 0
set_10_sites_1_iterations_100_result.csv 100 100 100 72 100 100 100 0 100 100 0 0 0 1 0 0 0 28 0 0
set_10_sites_1_iterations_1000_result.csv 1000 1000 1000 0 1000 998 999 296 1000 1000 0 0 0 1000 0 2 1 2 0 0
set_10_sites_2_iterations_10_result.csv 10 10 10 0 10 10 10 0 10 10 0 0 0 7 0 0 0 6 0 0
set_10_sites_2_iterations_100_result.csv 100 100 100 99 100 100 100 45 100 100 0 0 0 1 0 0 0 0 0 0
set_10_sites_2_iterations_1000_result.csv 1000 1000 1000 469 1000 1000 1000 471 1000 1000 0 0 0 1 0 0 0 0 0 0
set_10_sites_3_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 1 0 0 0 0 0 0
set_10_sites_3_iterations_100_result.csv 100 100 100 99 100 100 100 99 100 100 0 0 0 1 0 0 0 0 0 0
set_10_sites_3_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 999 1000 1000 0 0 0 1 0 0 0 1 0 0
set_10_sites_5_iterations_10_result.csv 10 10 10 8 10 10 10 8 10 10 0 0 0 1 0 0 0 0 0 0
set_10_sites_5_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_10_sites_5_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 998 1000 1000 0 0 0 0 0 0 0 1 0 0
set_10_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_10_sites_10_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_10_sites_10_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 991 1000 996 0 0 0 1 0 0 0 1 0 4
set_10_sites_20_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_10_sites_20_iterations_100_result.csv 0 0 0 100 0 0 0 100 0 0 100 100 100 0 100 100 100 0 100 100
set_10_sites_20_iterations_1000_result.csv 0 0 0 998 0 0 0 956 0 0 1000 1000 1000 2 1000 1000 1000 2 1000 1000
set_10_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_10_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_10_sites_30_iterations_1000_result.csv 0 0 0 998 0 0 0 0 0 0 1000 1000 1000 0 1000 1000 1000 1000 1000 1000
set_10_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_10_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_10_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_11_sites_1_iterations_10_result.csv 10 10 10 5 10 9 10 7 10 10 0 0 0 1 0 1 0 3 0 0
set_11_sites_1_iterations_100_result.csv 100 100 99 70 100 99 100 69 100 100 0 0 1 30 0 1 0 31 0 0
set_11_sites_1_iterations_1000_result.csv 1000 1000 999 619 1000 999 1000 616 1000 1000 0 0 1 381 0 1 0 384 0 0
set_11_sites_2_iterations_10_result.csv 10 10 9 5 0 0 6 6 0 0 0 0 1 1 10 10 4 0 10 10
set_11_sites_2_iterations_100_result.csv 100 100 100 99 100 0 100 17 99 0 0 0 0 1 0 100 0 0 1 100
set_11_sites_2_iterations_1000_result.csv 999 999 999 134 992 0 999 152 0 0 1 1 1 1 8 1000 1 1 1000 1000
set_11_sites_3_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 2 10 10
set_11_sites_3_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 9 100 100 100 6 100 100
set_11_sites_3_iterations_1000_result.csv 1000 1000 1000 954 1000 997 1000 968 1000 995 0 0 0 1 0 3 0 0 0 5
set_11_sites_5_iterations_10_result.csv 10 10 10 9 10 10 10 9 10 0 0 0 0 1 0 0 0 0 0 10
set_11_sites_5_iterations_100_result.csv 100 100 99 98 100 100 100 0 100 0 0 0 1 2 0 0 0 2 0 100
set_11_sites_5_iterations_1000_result.csv 1000 995 999 993 1000 865 998 0 992 0 0 5 1 2 0 132 2 10 8 1000
set_11_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 7 10 10 0 0 0 0 0 0 0 0 0 0
set_11_sites_10_iterations_100_result.csv 100 100 100 73 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_11_sites_10_iterations_1000_result.csv 1000 1000 998 996 1000 988 999 754 1000 856 0 0 1 3 0 12 1 1 0 143
set_11_sites_20_iterations_10_result.csv 10 0 0 0 0 0 0 0 0 0 0 10 10 1 10 10 10 0 10 10
set_11_sites_20_iterations_100_result.csv 100 99 100 87 100 100 100 99 100 39 0 1 0 0 0 0 0 0 0 60
set_11_sites_20_iterations_1000_result.csv 1000 986 988 0 1000 1000 991 0 981 0 0 14 12 18 0 0 9 9 19 1000
set_11_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_11_sites_30_iterations_100_result.csv 0 0 0 0 0 0 94 0 0 0 100 100 100 100 100 100 6 6 100 100
set_11_sites_30_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 993 0 0 0 0 0 0 0 0 0 7
set_11_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_11_sites_100_iterations_100_result.csv 61 56 0 0 0 0 94 0 0 0 39 44 100 100 100 100 6 5 100 100
set_11_sites_100_iterations_1000_result.csv 956 937 901 0 0 0 879 0 0 0 44 63 99 51 1000 1000 121 57 1000 1000
set_12_sites_1_iterations_10_result.csv 0 0 9 10 0 10 0 0 0 0 10 10 1 0 10 0 10 9 10 10
set_12_sites_1_iterations_100_result.csv 0 0 0 99 0 0 0 50 0 0 100 100 100 1 100 100 100 0 100 100
set_12_sites_1_iterations_1000_result.csv 0 0 0 135 0 0 0 153 0 0 1000 1000 1000 1 1000 1000 1000 3 1000 1000
set_12_sites_2_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 3 10 10 10 1 10 10
set_12_sites_2_iterations_100_result.csv 100 100 99 99 100 100 84 0 100 100 0 0 0 1 0 0 0 16 0 0
set_12_sites_2_iterations_1000_result.csv 999 966 958 0 999 998 857 0 986 795 1 2 42 195 1 2 0 143 14 205
set_12_sites_3_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_12_sites_3_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 94 100 3 100 100 100 0 100 100
set_12_sites_3_iterations_1000_result.csv 990 990 1000 999 984 955 250 0 988 957 10 10 0 0 16 44 74 74 11 42
set_12_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_12_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 0 100 100
set_12_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1 1000 1000 1000 4 1000 1000
set_12_sites_10_iterations_10_result.csv 0 0 0 10 0 0 0 10 0 0 10 10 10 0 10 10 10 0 10 10
set_12_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 47 100 100 100 49 100 100
set_12_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 406 1000 1000 1000 87 1000 1000
set_12_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_12_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 8 100 100 100 0 100 100 100 5 100 92
set_12_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 103 1000 1000 1000 2 1000 1000
set_12_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_12_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 9 100 100 100 100 100 100
set_12_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 333 1000 1000 1000 323 1000 1000
set_12_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_12_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_12_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_13_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 5 10 10 0 0 0 1 0 0 0 0 0 0
set_13_sites_1_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 1 0 0 0 0 0 0
set_13_sites_1_iterations_1000_result.csv 1000 1000 1000 996 1000 1000 1000 1000 1000 1000 0 0 0 4 0 0 0 0 0 0
set_13_sites_2_iterations_10_result.csv 10 10 10 6 10 10 10 7 10 10 0 0 0 1 0 0 0 0 0 0
set_13_sites_2_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 1 0 0 0 0 0 0
set_13_sites_2_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 1000 1000 1000 0 0 0 1 0 0 0 0 0 0
set_13_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_13_sites_3_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_13_sites_3_iterations_1000_result.csv 999 999 1000 999 1000 999 998 998 997 828 1 1 0 1 0 1 1 1 3 172
set_13_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_13_sites_5_iterations_100_result.csv 0 0 0 23 0 0 0 25 0 0 100 100 100 1 100 100 100 0 100 100
set_13_sites_5_iterations_1000_result.csv 0 0 0 999 0 0 0 0 0 0 1000 1000 1000 0 1000 1000 1000 2 1000 1000
set_13_sites_10_iterations_10_result.csv 0 0 0 10 0 0 0 0 0 0 10 10 10 0 10 10 10 5 10 10
set_13_sites_10_iterations_100_result.csv 0 0 0 49 0 0 0 0 0 0 100 100 100 1 100 100 100 47 100 100
set_13_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 444 1000 1000 1000 505 1000 1000
set_13_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 7 10 10 10 6 10 10
set_13_sites_20_iterations_100_result.csv 0 0 0 100 0 0 0 0 0 0 100 100 100 0 100 100 100 50 100 100
set_13_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 529 1000 1000
set_13_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_13_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_13_sites_30_iterations_1000_result.csv 0 0 0 831 0 0 0 0 0 0 1000 1000 1000 168 1000 1000 1000 3 1000 1000
set_13_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_13_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_13_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_14_sites_1_iterations_10_result.csv 10 10 10 1 10 10 10 2 10 10 0 0 0 1 0 0 0 0 0 0
set_14_sites_1_iterations_100_result.csv 100 100 100 38 100 100 100 40 100 100 0 0 0 1 0 0 0 0 0 0
set_14_sites_1_iterations_1000_result.csv 1000 1000 1000 244 1000 1000 1000 264 1000 1000 0 0 0 756 0 0 0 736 0 0
set_14_sites_2_iterations_10_result.csv 10 10 10 2 10 10 10 2 10 10 0 0 0 1 0 0 0 1 0 0
set_14_sites_2_iterations_100_result.csv 100 99 100 99 100 100 100 9 100 100 0 1 0 1 0 0 0 0 0 0
set_14_sites_2_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 998 475 1000 1000 0 0 0 1 0 0 2 3 0 0
set_14_sites_3_iterations_10_result.csv 10 10 10 8 10 10 10 9 10 10 0 0 0 1 0 0 0 0 0 0
set_14_sites_3_iterations_100_result.csv 100 100 100 0 100 100 100 0 100 100 0 0 0 1 0 0 0 0 0 0
set_14_sites_3_iterations_1000_result.csv 1000 1000 1000 998 1000 1000 1000 1000 1000 1000 0 0 0 1 0 0 0 0 0 0
set_14_sites_5_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_14_sites_5_iterations_100_result.csv 100 100 100 0 100 100 100 99 100 100 0 0 0 100 0 0 0 1 0 0
set_14_sites_5_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 996 1000 1000 0 0 0 1 0 0 0 0 0 0
set_14_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_14_sites_10_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_14_sites_10_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_14_sites_20_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_14_sites_20_iterations_100_result.csv 0 0 0 100 0 0 0 98 0 0 100 100 100 0 100 100 100 0 100 100
set_14_sites_20_iterations_1000_result.csv 0 0 0 996 0 0 0 0 0 0 1000 1000 1000 4 1000 1000 1000 63 1000 1000
set_14_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_14_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_14_sites_30_iterations_1000_result.csv 0 0 0 995 0 0 0 0 0 0 1000 1000 1000 0 1000 1000 1000 16 1000 1000
set_14_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_14_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_14_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_15_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 2 10 10 0 0 0 1 0 0 0 1 0 0
set_15_sites_1_iterations_100_result.csv 100 100 99 39 100 100 100 42 100 100 0 0 1 61 0 0 0 58 0 0
set_15_sites_1_iterations_1000_result.csv 1000 1000 999 242 1000 1000 1000 228 1000 1000 0 0 1 758 0 0 0 772 0 0
set_15_sites_2_iterations_10_result.csv 10 10 9 2 10 10 10 2 10 10 0 0 1 8 0 0 0 8 0 0
set_15_sites_2_iterations_100_result.csv 100 100 100 49 100 100 100 0 100 100 0 0 0 51 0 0 0 100 0 0
set_15_sites_2_iterations_1000_result.csv 1000 1000 1000 236 1000 1000 1000 231 1000 1000 0 0 0 764 0 0 0 769 0 0
set_15_sites_3_iterations_10_result.csv 10 10 9 0 10 10 10 0 10 10 0 0 1 1 0 0 0 0 0 0
set_15_sites_3_iterations_100_result.csv 100 100 99 0 99 96 0 0 100 62 0 0 1 1 1 4 100 100 0 38
set_15_sites_3_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 999 0 1000 1000 0 0 0 1 0 0 1 1000 0 0
set_15_sites_5_iterations_10_result.csv 10 10 10 0 10 10 10 0 10 10 0 0 0 1 0 0 0 0 0 0
set_15_sites_5_iterations_100_result.csv 100 100 99 0 100 100 100 0 100 100 0 0 1 1 0 0 0 1 0 0
set_15_sites_5_iterations_1000_result.csv 1000 999 999 0 999 917 1000 0 1000 935 0 1 1 3 1 83 0 1 0 65
set_15_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 6 10 10 0 0 0 0 0 0 0 0 0 0
set_15_sites_10_iterations_100_result.csv 100 100 100 63 100 100 100 56 100 100 0 0 0 0 0 0 0 0 0 0
set_15_sites_10_iterations_1000_result.csv 1000 1000 1000 581 1000 1000 999 0 1000 1000 0 0 0 1 0 0 1 1000 0 0
set_15_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_15_sites_20_iterations_100_result.csv 100 89 100 99 100 97 99 99 100 100 0 11 0 0 0 3 1 1 0 0
set_15_sites_20_iterations_1000_result.csv 1000 995 1000 978 1000 994 999 996 1000 1000 0 5 0 16 0 6 1 3 0 0
set_15_sites_30_iterations_10_result.csv 10 10 10 0 10 0 0 0 2 1 0 0 0 0 0 10 10 10 8 9
set_15_sites_30_iterations_100_result.csv 100 100 99 0 100 100 99 0 71 52 0 0 1 0 0 0 1 1 29 47
set_15_sites_30_iterations_1000_result.csv 1000 1000 1000 994 1000 1000 1000 998 1000 1000 0 0 0 0 0 0 0 0 0 0
set_15_sites_100_iterations_10_result.csv 0 0 0 0 8 9 10 10 8 9 10 10 10 1 2 1 0 0 2 1
set_15_sites_100_iterations_100_result.csv 90 91 99 99 68 84 0 0 48 81 10 9 1 0 32 16 100 5 52 19
set_15_sites_100_iterations_1000_result.csv 0 0 0 0 0 319 0 0 940 963 1000 1000 1000 69 1000 608 1000 58 60 37
set_16_sites_1_iterations_10_result.csv 10 10 10 9 10 10 7 0 10 10 0 0 0 1 0 0 0 3 0 0
set_16_sites_1_iterations_100_result.csv 100 100 99 0 100 100 86 0 100 100 0 0 1 15 0 0 14 14 0 0
set_16_sites_1_iterations_1000_result.csv 1000 204 856 0 998 994 0 0 997 727 0 1 144 144 2 5 1000 1000 3 273
set_16_sites_2_iterations_10_result.csv 3 0 0 0 9 9 0 0 9 9 7 7 10 1 1 1 10 0 1 1
set_16_sites_2_iterations_100_result.csv 0 0 99 100 0 0 0 11 0 0 100 100 1 0 100 100 89 0 100 100
set_16_sites_2_iterations_1000_result.csv 0 0 563 999 0 0 0 513 0 0 1000 594 437 1 1000 1000 487 9 1000 1000
set_16_sites_3_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_16_sites_3_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 0 100 100
set_16_sites_3_iterations_1000_result.csv 0 0 999 999 0 996 0 0 0 469 1000 1000 1 0 1000 4 419 4 1000 528
set_16_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_16_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 0 100 100
set_16_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 33 1000 1000 1000 3 1000 1000
set_16_sites_10_iterations_10_result.csv 0 0 0 10 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_16_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 2 100 100
set_16_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 15 1000 1000 1000 3 1000 1000
set_16_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_16_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 63 100 100 100 0 100 100 100 0 100 37
set_16_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 992 1000 1000 1000 925 1000 1000 1000 874 1000 8
set_16_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 0 10 10
set_16_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_16_sites_30_iterations_1000_result.csv 0 0 0 0 0 933 0 0 971 1000 1000 1000 1000 30 1000 63 1000 4 29 0
set_16_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_16_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_16_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_17_sites_1_iterations_10_result.csv 10 10 10 5 10 10 10 7 10 10 0 0 0 5 0 0 0 3 0 0
set_17_sites_1_iterations_100_result.csv 100 100 100 61 100 100 100 61 100 100 0 0 0 39 0 0 0 39 0 0
set_17_sites_1_iterations_1000_result.csv 1000 1000 1000 701 1000 1000 1000 696 1000 1000 0 0 0 299 0 0 0 304 0 0
set_17_sites_2_iterations_10_result.csv 10 10 10 9 10 10 10 6 10 10 0 0 0 1 0 0 0 0 0 0
set_17_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_17_sites_2_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 1000 1000 1000 0 0 0 1 0 0 0 0 0 0
set_17_sites_3_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 1 0 0 0 0 0 0
set_17_sites_3_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_17_sites_3_iterations_1000_result.csv 998 998 999 999 999 999 470 470 1000 1000 1 1 1 1 1 1 1 1 0 0
set_17_sites_5_iterations_10_result.csv 0 0 0 7 0 0 0 0 0 0 10 10 10 1 10 10 10 3 10 10
set_17_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 18 100 100 100 19 100 100
set_17_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 211 1000 1000 1000 165 1000 1000
set_17_sites_10_iterations_10_result.csv 0 0 0 10 0 0 0 0 0 0 10 10 10 0 10 10 10 6 10 10
set_17_sites_10_iterations_100_result.csv 0 0 0 50 0 0 0 0 0 0 100 100 100 0 100 100 100 50 100 100
set_17_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 447 1000 1000 1000 2 1000 1000
set_17_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_17_sites_20_iterations_100_result.csv 0 0 0 100 0 0 0 0 0 0 100 100 100 0 100 100 100 100 100 100
set_17_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 995 1000 1000 1000 977 1000 1000
set_17_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_17_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_17_sites_30_iterations_1000_result.csv 0 0 0 919 0 0 0 0 0 0 1000 1000 1000 39 1000 1000 1000 1000 1000 1000
set_17_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_17_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_17_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
